timestamp,run_id,workload,mode,run_type,run_index,threads,memory_mb,iterations,seed,benchmark_pid,app_id,benchmark_elapsed_ms,benchmark_throughput_ops_sec,benchmark_cpu_percent,benchmark_rss_kb,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,runtime_cycle_count,runtime_cycle_total_us,discovery_us,scheduler_or_runtime_scan_us,queue_wait_us,queue_depth_mean,queue_depth_max,jobs_submitted,jobs_executed,jobs_deferred,queue_saturation_events,worker_execution_us,phase3_us,pipeline_serial_wait_us,phase4_us,phase5_us,phase6_us,coordinator_overhead_us,completion_latency_us,pipeline_statuses,status,notes
2026-08-20T14:43:36Z,random-warmup-5-integrated,random,INTEGRATED,WARMUP,5,2,8,1000000,12345,224332,APP_224332_46137256,207.878,9621017.860,182.126,10056.000,63.440,4620.000,154592.000,1,108208.714,54713.199,113.033,520.809,0.000,0.000,1,1,0,0,2263.383,2257.578,280.123,4340.202,4942.730,3988.911,831.829,2867.290,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:37Z,random-measured-1-baseline,random,BASELINE,MEASURED,1,2,8,1000000,12345,224341,NA,188.277,10622671.922,181.082,9992.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:37Z,random-measured-1-integrated,random,INTEGRATED,MEASURED,1,2,8,1000000,12345,224344,APP_224344_46137301,214.392,9328716.868,190.373,10056.000,48.380,4504.000,154620.000,1,101919.235,45031.165,114.301,447.602,0.000,0.000,1,1,0,0,2640.076,2633.928,277.429,3935.627,4245.838,3447.580,705.890,3162.940,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:37Z,random-measured-2-baseline,random,BASELINE,MEASURED,2,2,8,1000000,12345,224353,NA,208.333,9600016.742,187.412,10184.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:37Z,random-measured-2-integrated,random,INTEGRATED,MEASURED,2,2,8,1000000,12345,224356,APP_224356_46137348,208.609,9587321.419,180.919,10056.000,58.586,4368.000,154592.000,1,116247.621,55603.515,70.601,93.309,0.000,0.000,1,1,0,0,2752.038,2721.393,293.090,10832.521,7110.561,4954.129,1015.970,2914.704,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:38Z,random-measured-3-baseline,random,BASELINE,MEASURED,3,2,8,1000000,12345,224365,NA,212.469,9413133.576,184.044,10052.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:38Z,random-measured-3-integrated,random,INTEGRATED,MEASURED,3,2,8,1000000,12345,224368,APP_224368_46137396,230.459,8678346.871,185.870,10056.000,56.425,4368.000,154620.000,1,103166.403,51031.171,73.277,75.018,0.000,0.000,1,1,0,0,2163.493,2158.282,244.829,3948.464,6300.742,5170.266,835.212,2292.836,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:38Z,random-measured-4-baseline,random,BASELINE,MEASURED,4,2,8,1000000,12345,224377,NA,225.879,8854285.633,180.869,10052.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:38Z,random-measured-4-integrated,random,INTEGRATED,MEASURED,4,2,8,1000000,12345,224382,APP_224382_46137447,213.463,9369292.929,184.103,10056.000,46.946,4240.000,154620.000,1,99676.725,38706.368,93.513,94.917,0.000,0.000,1,1,0,0,1712.866,1708.925,227.659,12043.752,5986.612,5622.808,932.867,1852.660,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:39Z,random-measured-5-baseline,random,BASELINE,MEASURED,5,2,8,1000000,12345,224391,NA,205.637,9725854.849,184.243,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
