run_id,variant,run_type,run_index,application_count,worker_count,app_id,pid,start_time_ticks,generation,phase,serial_wait_us,artifact_prepare_us,phase3_artifact_scan_us,parent_prepare_us,fork_wait_wall_us,child_profiled_total_us,startup_uninstrumented_residual_us,direct_api_us,file_io_us,result_parse_us,total_phase_us,pipeline_total_us,pipeline_service_rate_apps_sec,aggregate_throughput,benchmark_elapsed_ms,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,completion_latency_us,status,notes
phase46-PHASE4_IN_PROCESS-a2-warmup-1,PHASE4_IN_PROCESS,WARMUP,1,2,2,APP_260819_47367810,260819,47367810,4,phase4,15930.845,134.395,51.933,NA,NA,NA,NA,760.115,726.222,NA,770.108,146264.944,54.695,7917049.198,4462.420,30.023,5844.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-1,PHASE4_IN_PROCESS,WARMUP,1,2,2,APP_260819_47367810,260819,47367810,4,phase5,15930.845,134.395,51.933,55.441,9888.027,1694.529,8193.498,NA,NA,NA,10006.004,146264.944,54.695,7917049.198,4462.420,30.023,5844.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-1,PHASE4_IN_PROCESS,WARMUP,1,2,2,APP_260819_47367810,260819,47367810,4,phase6,15930.845,134.395,51.933,39.217,5906.208,692.576,5213.632,NA,183.137,88.858,5991.572,146264.944,54.695,7917049.198,4462.420,30.023,5844.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,1,phase4,227.406,147.321,70.339,NA,NA,NA,NA,226.555,217.116,NA,233.027,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,1,phase5,227.406,147.321,70.339,33.271,8302.735,2145.982,6156.753,NA,NA,NA,8401.194,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,1,phase6,227.406,147.321,70.339,39.570,5229.878,780.265,4449.613,NA,184.212,70.903,5316.849,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,2,phase4,191.322,112.011,65.804,NA,NA,NA,NA,309.868,333.449,NA,317.022,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,2,phase5,191.322,112.011,65.804,33.676,8120.043,1139.832,6980.211,NA,NA,NA,8199.446,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,2,phase6,191.322,112.011,65.804,37.842,4365.022,517.305,3847.717,NA,167.134,64.369,4473.831,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,3,phase4,183.368,110.175,63.527,NA,NA,NA,NA,367.408,463.606,NA,374.077,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,3,phase5,183.368,110.175,63.527,35.058,5342.667,1166.217,4176.450,NA,NA,NA,5420.447,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,3,phase6,183.368,110.175,63.527,36.744,7580.125,954.192,6625.933,NA,161.984,191.801,7664.749,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,4,phase4,254.898,162.480,90.707,NA,NA,NA,NA,736.569,763.568,NA,749.392,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,4,phase5,254.898,162.480,90.707,51.316,10180.286,1750.374,8429.912,NA,NA,NA,10292.903,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260841_47368367,260841,47368367,4,phase6,254.898,162.480,90.707,54.850,6484.274,787.784,5696.490,NA,229.709,95.084,6597.578,134707.294,59.388,8117698.498,4369.915,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,1,phase4,14998.876,168.250,38.159,NA,NA,NA,NA,225.885,225.890,NA,232.441,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,1,phase5,14998.876,168.250,38.159,33.333,9947.666,2331.251,7616.415,NA,NA,NA,10029.573,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,1,phase6,14998.876,168.250,38.159,44.433,6142.934,1219.631,4923.303,NA,210.155,75.370,6273.295,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,2,phase4,14061.188,92.598,39.759,NA,NA,NA,NA,348.837,284.705,NA,355.458,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,2,phase5,14061.188,92.598,39.759,33.880,4802.376,1200.368,3602.008,NA,NA,NA,4879.777,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,2,phase6,14061.188,92.598,39.759,38.393,7347.100,565.854,6781.246,NA,162.666,94.204,7435.222,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,3,phase4,14751.418,97.951,33.263,NA,NA,NA,NA,549.465,394.272,NA,562.346,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,3,phase5,14751.418,97.951,33.263,56.149,9966.335,1850.368,8115.967,NA,NA,NA,10075.438,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,3,phase6,14751.418,97.951,33.263,60.659,4430.396,502.467,3927.929,NA,209.949,67.316,4540.703,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,4,phase4,19392.890,137.098,45.650,NA,NA,NA,NA,656.542,698.548,NA,700.782,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,4,phase5,19392.890,137.098,45.650,50.829,7447.664,1741.421,5706.243,NA,NA,NA,7558.659,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-2,PHASE4_IN_PROCESS,WARMUP,2,2,2,APP_260842_47368367,260842,47368367,4,phase6,19392.890,137.098,45.650,289.776,13780.068,851.954,12928.114,NA,224.532,85.531,14171.331,134707.294,59.388,8117698.498,4359.694,28.410,6104.000,156784.000,NA,OK,"Error: target PID 260841 is unavailable for one sample.
Error: target PID 260842 is unavailable for one sample."
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,1,phase4,242.172,228.650,75.233,NA,NA,NA,NA,335.206,328.808,NA,344.892,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,1,phase5,242.172,228.650,75.233,58.405,5850.911,1327.641,4523.270,NA,NA,NA,5979.153,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,1,phase6,242.172,228.650,75.233,68.042,5303.016,888.412,4414.604,NA,227.707,82.142,5430.027,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,2,phase4,260.483,159.031,80.309,NA,NA,NA,NA,541.848,493.768,NA,554.084,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,2,phase5,260.483,159.031,80.309,57.368,8747.685,2060.811,6686.874,NA,NA,NA,8864.053,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,2,phase6,260.483,159.031,80.309,60.255,6515.547,689.564,5825.983,NA,247.538,89.812,6628.421,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,3,phase4,195.875,111.733,68.878,NA,NA,NA,NA,361.300,401.548,NA,368.091,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,3,phase5,195.875,111.733,68.878,32.425,5448.758,1185.699,4263.059,NA,NA,NA,5523.234,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,3,phase6,195.875,111.733,68.878,38.595,5651.674,575.385,5076.289,NA,161.926,84.464,5744.720,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,4,phase4,223.071,142.431,81.586,NA,NA,NA,NA,599.078,686.946,NA,608.547,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,4,phase5,223.071,142.431,81.586,45.736,14904.879,2165.095,12739.784,NA,NA,NA,15010.578,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260866_47368914,260866,47368914,4,phase6,223.071,142.431,81.586,58.194,9812.003,597.036,9214.967,NA,238.814,78.734,9911.785,137213.209,58.303,7088150.824,4385.910,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,1,phase4,15930.878,171.371,32.447,NA,NA,NA,NA,340.402,285.225,NA,349.026,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,1,phase5,15930.878,171.371,32.447,44.386,5809.197,1502.893,4306.304,NA,NA,NA,5906.399,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,1,phase6,15930.878,171.371,32.447,50.785,7536.705,978.289,6558.416,NA,217.395,88.777,7644.593,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,2,phase4,17561.704,124.454,36.344,NA,NA,NA,NA,3169.608,434.917,NA,3179.593,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,2,phase5,17561.704,124.454,36.344,54.588,6194.096,1437.329,4756.767,NA,NA,NA,6296.355,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,2,phase6,17561.704,124.454,36.344,75.920,6823.444,1186.773,5636.671,NA,232.136,94.612,6959.741,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,3,phase4,12809.936,95.269,34.011,NA,NA,NA,NA,420.968,384.028,NA,432.392,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,3,phase5,12809.936,95.269,34.011,69.150,10065.083,1886.703,8178.380,NA,NA,NA,10187.182,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,3,phase6,12809.936,95.269,34.011,58.055,6811.324,919.627,5891.697,NA,211.230,98.551,6924.425,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,4,phase4,27131.688,95.655,39.843,NA,NA,NA,NA,506.729,420.229,NA,514.713,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,4,phase5,27131.688,95.655,39.843,33.180,5236.136,1391.289,3844.847,NA,NA,NA,5309.077,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-warmup-3,PHASE4_IN_PROCESS,WARMUP,3,2,2,APP_260867_47368914,260867,47368914,4,phase6,27131.688,95.655,39.843,47.756,5200.341,553.921,4646.420,NA,218.321,69.783,5292.895,137213.209,58.303,7088150.824,5012.318,30.505,6116.000,156812.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,1,phase4,218.811,138.134,64.426,NA,NA,NA,NA,285.406,243.578,NA,292.085,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,1,phase5,218.811,138.134,64.426,33.809,5175.878,1240.993,3934.885,NA,NA,NA,5263.623,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,1,phase6,218.811,138.134,64.426,37.641,4170.802,593.705,3577.097,NA,162.761,103.490,4253.695,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,2,phase4,228.674,142.240,86.398,NA,NA,NA,NA,412.050,488.733,NA,421.274,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,2,phase5,228.674,142.240,86.398,46.495,7490.141,1733.252,5756.889,NA,NA,NA,7596.174,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,2,phase6,228.674,142.240,86.398,52.077,8995.787,743.444,8252.343,NA,204.372,78.109,9104.109,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,3,phase4,253.029,161.083,83.637,NA,NA,NA,NA,658.222,611.011,NA,669.095,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,3,phase5,253.029,161.083,83.637,55.913,7372.933,1833.901,5539.032,NA,NA,NA,7490.576,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,3,phase6,253.029,161.083,83.637,43.618,10325.459,987.005,9338.454,NA,192.040,95.153,10421.387,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,4,phase4,234.780,149.097,91.696,NA,NA,NA,NA,696.197,735.279,NA,706.357,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,4,phase5,234.780,149.097,91.696,62.559,10977.870,4999.805,5978.065,NA,NA,NA,11138.058,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260889_47369460,260889,47369460,4,phase6,234.780,149.097,91.696,64.174,8033.054,920.606,7112.448,NA,238.939,80.329,8156.744,130208.550,61.440,8037932.176,4413.568,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,1,phase4,10846.061,118.201,27.505,NA,NA,NA,NA,218.918,207.213,NA,224.713,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,1,phase5,10846.061,118.201,27.505,33.971,4929.557,1549.834,3379.723,NA,NA,NA,5008.968,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,1,phase6,10846.061,118.201,27.505,37.964,7156.345,600.104,6556.241,NA,163.808,86.638,7243.436,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,2,phase4,18506.642,120.401,33.901,NA,NA,NA,NA,407.412,442.107,NA,416.954,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,2,phase5,18506.642,120.401,33.901,45.043,5224.603,1189.940,4034.663,NA,NA,NA,5320.390,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,2,phase6,18506.642,120.401,33.901,53.337,4834.070,543.825,4290.245,NA,195.425,82.124,4939.201,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,3,phase4,20155.708,135.208,48.869,NA,NA,NA,NA,588.801,609.653,NA,599.285,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,3,phase5,20155.708,135.208,48.869,57.683,6424.357,1423.090,5001.267,NA,NA,NA,6568.172,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,3,phase6,20155.708,135.208,48.869,68.146,4870.277,526.802,4343.475,NA,238.303,72.613,4984.647,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,4,phase4,21710.799,127.053,44.684,NA,NA,NA,NA,783.835,912.160,NA,794.594,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,4,phase5,21710.799,127.053,44.684,55.990,7451.893,1720.791,5731.102,NA,NA,NA,7562.810,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-4,PHASE4_IN_PROCESS,MEASURED,4,2,2,APP_260890_47369460,260890,47369460,4,phase6,21710.799,127.053,44.684,51.587,9972.984,1300.345,8672.639,NA,209.215,82.238,10084.595,130208.550,61.440,8037932.176,4167.217,29.685,6136.000,156784.000,NA,OK,
phase46-PHASE4_IN_PROCESS-a2-measured-5,PHASE4_IN_PROCESS,MEASURED,5,2,2,APP_260912_47370005,260912,47370005,1,phase4,238.564,173.990,70.203,NA,NA,NA,NA,231.947,223.162,NA,238.447,126730.786,63.126,7279971.809,4233.195,29.711,6176.000,156784.000,NA,OK,Error: target PID 260913 is unavailable for one sample.
phase46-PHASE4_IN_PROCESS-a2-measured-5,PHASE4_IN_PROCESS,MEASURED,5,2,2,APP_260912_47370005,260912,47370005,1,phase5,238.564,173.990,70.203,35.322,5228.371,1231.980,3996.391,NA,NA,NA,5330.401,126730.786,63.126,7279971.809,4233.195,29.711,6176.000,156784.000,NA,OK,Error: target PID 260913 is unavailable for one sample.
phase46-PHASE4_IN_PROCESS-a2-measured-5,PHASE4_IN_PROCESS,MEASURED,5,2,2,APP_260912_47370005,260912,47370005,1,phase6,238.564,173.990,70.203,44.603,4687.790,738.420,3949.370,NA,202.547,105.197,4780.634,126730.786,63.126,7279971.809,4233.195,29.711,6176.000,156784.000,NA,OK,Error: target PID 260913 is unavailable for one sample.
