timestamp,run_id,run_type,mode,application_count,worker_count,application_index,app_id,pid,start_time_ticks,workload,threads,memory_mb,iterations,seed,launch_monotonic_ns,launch_skew_us,benchmark_elapsed_ms,benchmark_throughput,benchmark_cpu_percent,benchmark_rss_kb,benchmark_vms_kb,aggregate_throughput,group_makespan_ms,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,runtime_tree_cpu_percent,runtime_tree_rss_kb,runtime_tree_vms_kb,monitor_submissions,monitor_completions,pipeline_completions,mean_queue_wait_us,median_queue_wait_us,max_queue_wait_us,mean_eligibility_wait_us,max_eligibility_wait_us,mean_worker_execution_us,mean_phase3_us,mean_pipeline_serial_wait_us,max_pipeline_serial_wait_us,mean_phase4_us,mean_phase5_us,mean_phase6_us,mean_completion_latency_us,max_completion_latency_us,max_queue_depth,deferred_jobs,saturation_events,discovery_scan_count,discovery_total_us,discovery_mean_us,runtime_cycle_total_us,evaluation_interval_observed_ms,max_evaluation_interval_observed_ms,eligible_opportunities,status,outcome,notes
2026-08-20T16:43:18Z,primary-a4-w1-measured-7-integrated,MEASURED,INTEGRATED,4,1,3,APP_245561_46854876,245561,46854876,mixed,1,8,17841231,12348,159941424903860,4338.443,4457.506,4002514.613,96.769,9928.000,19212.000,14920792.149,4782.918,28.631,5512.000,81876.000,28.631,10016.000,163752.000,36,35,4,8165.604,7183.818,18334.446,38396.087,165458.124,2063.134,2057.357,66702.804,87063.415,8038.589,7671.697,8320.227,10338.859,20475.666,3.000,0,0,20,1156025.774,57801.289,1083821.935,1112.495,1144.219,31,MEASURED,INSUFFICIENT,"Error: target PID 245561 is unavailable for one sample.
Error: target PID 245559 is unavailable for one sample.
Error: target PID 245560 is unavailable for one sample.
Error: target PID 245558 is unavailable for one sample."
2026-08-20T16:43:24Z,primary-a4-w1-measured-8-integrated,MEASURED,INTEGRATED,4,1,0,APP_245616_46855444,245616,46855444,mixed,1,8,17841231,12345,159947101618167,4449.211,5101.016,3497583.829,95.275,9928.000,19212.000,13864996.006,5147.129,29.951,5520.000,81876.000,29.951,9720.000,163752.000,41,40,4,1066.998,460.422,6471.504,39312.042,161653.409,2494.311,2486.926,215.242,258.206,8383.755,9445.427,7651.625,3574.996,10037.764,3.000,0,0,20,1307105.352,65355.268,1089924.177,1117.450,1132.204,36,MEASURED,INSUFFICIENT,"Error: target PID 245616 is unavailable for one sample.
Error: target PID 245617 is unavailable for one sample.
Error: target PID 245619 is unavailable for one sample."
2026-08-20T16:43:24Z,primary-a4-w1-measured-8-integrated,MEASURED,INTEGRATED,4,1,1,APP_245617_46855444,245617,46855444,mixed,1,8,17841231,12346,159947102939578,4449.211,5094.997,3501715.589,95.666,9928.000,19212.000,13864996.006,5147.129,29.951,5520.000,81876.000,29.951,9720.000,163752.000,41,40,4,3496.056,2878.650,9994.231,39310.536,161645.848,3817.034,3810.449,27102.286,43143.404,6791.869,9623.807,8287.018,7332.303,16667.168,3.000,0,0,20,1307105.352,65355.268,1089924.177,1115.686,1152.977,36,MEASURED,INSUFFICIENT,"Error: target PID 245616 is unavailable for one sample.
Error: target PID 245617 is unavailable for one sample.
Error: target PID 245619 is unavailable for one sample."
2026-08-20T16:43:24Z,primary-a4-w1-measured-8-integrated,MEASURED,INTEGRATED,4,1,2,APP_245618_46855444,245618,46855444,mixed,1,8,17841231,12347,159947104477630,4449.211,4975.005,3586173.752,93.517,9992.000,19212.000,13864996.006,5147.129,29.951,5520.000,81876.000,29.951,9720.000,163752.000,39,39,4,7445.505,6541.593,16664.877,39302.110,161643.087,2878.351,2872.395,53100.174,87411.566,6382.538,7499.446,6004.741,10405.021,24062.193,3.000,0,0,20,1307105.352,65355.268,1089924.177,1114.734,1156.638,34,MEASURED,INSUFFICIENT,"Error: target PID 245616 is unavailable for one sample.
Error: target PID 245617 is unavailable for one sample.
Error: target PID 245619 is unavailable for one sample."
2026-08-20T16:43:24Z,primary-a4-w1-measured-8-integrated,MEASURED,INTEGRATED,4,1,3,APP_245619_46855444,245619,46855444,mixed,1,8,17841231,12348,159947106067378,4449.211,5065.179,3522330.037,93.359,9928.000,19212.000,13864996.006,5147.129,29.951,5520.000,81876.000,29.951,9720.000,163752.000,41,40,4,10132.378,8685.403,24061.440,39325.400,162140.406,2436.005,2430.839,74253.316,113342.563,5273.435,8135.179,6907.278,12589.385,32550.199,3.000,0,0,20,1307105.352,65355.268,1089924.177,1114.167,1158.922,36,MEASURED,INSUFFICIENT,"Error: target PID 245616 is unavailable for one sample.
Error: target PID 245617 is unavailable for one sample.
Error: target PID 245619 is unavailable for one sample."
2026-08-20T16:43:28Z,primary-a4-w1-measured-8-baseline,MEASURED,BASELINE,4,1,0,NA,245674,46856019,mixed,1,8,17841231,12345,159952856103601,4044.874,4589.843,3887111.532,97.725,9924.000,19212.000,15472355.928,4612.415,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:28Z,primary-a4-w1-measured-8-baseline,MEASURED,BASELINE,4,1,1,NA,245675,46856019,mixed,1,8,17841231,12346,159952857420650,4044.874,4584.997,3891219.457,97.289,9928.000,19212.000,15472355.928,4612.415,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:28Z,primary-a4-w1-measured-8-baseline,MEASURED,BASELINE,4,1,2,NA,245676,46856020,mixed,1,8,17841231,12347,159952858727795,4044.874,4449.425,4009783.568,96.483,9928.000,19212.000,15472355.928,4612.415,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:28Z,primary-a4-w1-measured-8-baseline,MEASURED,BASELINE,4,1,3,NA,245677,46856020,mixed,1,8,17841231,12348,159952860148475,4044.874,4374.431,4078526.286,96.673,9928.000,19212.000,15472355.928,4612.415,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:33Z,primary-a4-w2-warmup-1-baseline,WARMUP,BASELINE,4,2,0,NA,245682,46856483,mixed,1,8,17841231,12345,159957495301462,4644.652,4612.730,3867824.431,98.605,9928.000,19212.000,15371849.385,4642.572,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:33Z,primary-a4-w2-warmup-1-baseline,WARMUP,BASELINE,4,2,1,NA,245683,46856483,mixed,1,8,17841231,12346,159957496859325,4644.652,4468.595,3992581.946,98.426,9928.000,19212.000,15371849.385,4642.572,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:33Z,primary-a4-w2-warmup-1-baseline,WARMUP,BASELINE,4,2,2,NA,245684,46856484,mixed,1,8,17841231,12347,159957498320252,4644.652,4333.557,4116994.207,97.879,9928.000,19212.000,15371849.385,4642.572,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:33Z,primary-a4-w2-warmup-1-baseline,WARMUP,BASELINE,4,2,3,NA,245685,46856484,mixed,1,8,17841231,12348,159957499946114,4644.652,4422.236,4034436.273,98.748,9928.000,19212.000,15371849.385,4642.572,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:39Z,primary-a4-w2-warmup-1-integrated,WARMUP,INTEGRATED,4,2,0,APP_245690_46856949,245690,46856949,mixed,1,8,17841231,12345,159962154932906,6161.093,4575.474,3899318.815,96.141,10184.000,19212.000,14488365.915,4925.671,28.982,5656.000,155608.000,28.982,10220.000,311216.000,38,37,4,508.500,239.992,2508.492,32481.946,113909.955,2628.535,2619.523,209.659,224.750,9628.892,9556.064,8089.586,3141.755,6389.937,3.000,0,0,20,1152431.205,57621.560,1097211.471,1122.377,1132.285,33,MEASURED,INSUFFICIENT,"Error: target PID 245690 is unavailable for one sample.
Error: target PID 245691 is unavailable for one sample.
Error: target PID 245692 is unavailable for one sample.
Error: target PID 245693 is unavailable for one sample."
2026-08-20T16:43:39Z,primary-a4-w2-warmup-1-integrated,WARMUP,INTEGRATED,4,2,1,APP_245691_46856949,245691,46856949,mixed,1,8,17841231,12346,159962156413437,6161.093,4579.105,3896226.394,97.231,10184.000,19212.000,14488365.915,4925.671,28.982,5656.000,155608.000,28.982,10220.000,311216.000,38,37,4,1836.029,1459.959,8543.017,32482.715,113925.445,3648.780,3640.469,28917.917,35067.269,7684.770,7362.567,7729.353,5522.049,15946.865,3.000,0,0,20,1152431.205,57621.560,1097211.471,1124.449,1133.580,33,MEASURED,INSUFFICIENT,"Error: target PID 245690 is unavailable for one sample.
Error: target PID 245691 is unavailable for one sample.
Error: target PID 245692 is unavailable for one sample.
Error: target PID 245693 is unavailable for one sample."
2026-08-20T16:43:39Z,primary-a4-w2-warmup-1-integrated,WARMUP,INTEGRATED,4,2,2,APP_245692_46856950,245692,46856950,mixed,1,8,17841231,12347,159962158211986,6161.093,4848.880,3679454.353,97.734,9928.000,19212.000,14488365.915,4925.671,28.982,5656.000,155608.000,28.982,10220.000,311216.000,41,40,4,3014.012,2707.842,9590.681,30227.410,113937.094,3167.328,3160.959,53040.890,59751.675,6441.401,10251.694,7574.166,6216.335,20050.560,3.000,0,0,20,1152431.205,57621.560,1097211.471,1125.301,1129.810,36,MEASURED,INSUFFICIENT,"Error: target PID 245690 is unavailable for one sample.
Error: target PID 245691 is unavailable for one sample.
Error: target PID 245692 is unavailable for one sample.
Error: target PID 245693 is unavailable for one sample."
2026-08-20T16:43:39Z,primary-a4-w2-warmup-1-integrated,WARMUP,INTEGRATED,4,2,3,APP_245693_46856950,245693,46856950,mixed,1,8,17841231,12348,159962161093999,6161.093,4888.920,3649319.547,97.413,9928.000,19212.000,14488365.915,4925.671,28.982,5656.000,155608.000,28.982,10220.000,311216.000,41,40,4,4439.042,4276.232,11725.487,30228.250,113938.076,3079.975,3071.142,79067.913,97688.057,6758.217,6990.831,5776.067,7546.668,16498.515,3.000,0,0,20,1152431.205,57621.560,1097211.471,1125.924,1135.374,36,MEASURED,INSUFFICIENT,"Error: target PID 245690 is unavailable for one sample.
Error: target PID 245691 is unavailable for one sample.
Error: target PID 245692 is unavailable for one sample.
Error: target PID 245693 is unavailable for one sample."
2026-08-20T16:43:45Z,primary-a4-w2-warmup-2-integrated,WARMUP,INTEGRATED,4,2,0,APP_245751_46857529,245751,46857529,mixed,1,8,17841231,12345,159967951451171,3673.785,4755.906,3751384.672,98.317,9928.000,19212.000,14515765.513,4916.373,29.709,5852.000,155608.000,29.709,10532.000,311216.000,38,38,4,590.726,271.510,3917.106,39046.545,173125.376,3473.932,3424.138,209.447,215.840,9147.649,8620.510,6900.623,4111.756,13662.402,3.000,0,0,20,1235057.738,61752.887,1097970.139,1123.812,1130.055,32,MEASURED,INSUFFICIENT,"Error: target PID 245752 is unavailable for one sample.
Error: target PID 245754 is unavailable for one sample."
2026-08-20T16:43:45Z,primary-a4-w2-warmup-2-integrated,WARMUP,INTEGRATED,4,2,1,APP_245752_46857529,245752,46857529,mixed,1,8,17841231,12346,159967952696695,3673.785,4691.976,3802498.420,97.200,9928.000,19212.000,14515765.513,4916.373,29.709,5852.000,155608.000,29.709,10532.000,311216.000,38,37,4,1289.697,744.025,3579.380,39048.350,173234.723,3163.939,3154.787,26420.979,31522.351,9346.883,8238.349,6425.933,4488.471,12544.251,3.000,0,0,20,1235057.738,61752.887,1097970.139,1124.080,1134.857,32,MEASURED,INSUFFICIENT,"Error: target PID 245752 is unavailable for one sample.
Error: target PID 245754 is unavailable for one sample."
2026-08-20T16:43:45Z,primary-a4-w2-warmup-2-integrated,WARMUP,INTEGRATED,4,2,2,APP_245753_46857529,245753,46857529,mixed,1,8,17841231,12347,159967953921601,3673.785,4746.892,3758507.828,94.129,9928.000,19212.000,14515765.513,4916.373,29.709,5852.000,155608.000,29.709,10532.000,311216.000,38,38,4,3084.411,2863.350,6028.984,39049.136,173230.446,3362.170,3355.538,52174.680,59808.675,7668.930,7317.538,9190.381,6513.612,18275.042,3.000,0,0,20,1235057.738,61752.887,1097970.139,1120.780,1132.620,32,MEASURED,INSUFFICIENT,"Error: target PID 245752 is unavailable for one sample.
Error: target PID 245754 is unavailable for one sample."
2026-08-20T16:43:45Z,primary-a4-w2-warmup-2-integrated,WARMUP,INTEGRATED,4,2,3,APP_245754_46857529,245754,46857529,mixed,1,8,17841231,12348,159967955124956,3673.785,4860.340,3670778.699,96.452,9928.000,19212.000,14515765.513,4916.373,29.709,5852.000,155608.000,29.709,10532.000,311216.000,40,39,4,4578.683,4514.110,12458.223,37042.574,173226.334,2578.569,2573.312,77749.182,87130.498,7580.366,8531.947,8026.055,7185.527,17802.238,3.000,0,0,20,1235057.738,61752.887,1097970.139,1121.393,1135.238,34,MEASURED,INSUFFICIENT,"Error: target PID 245752 is unavailable for one sample.
Error: target PID 245754 is unavailable for one sample."
2026-08-20T16:43:49Z,primary-a4-w2-warmup-2-baseline,WARMUP,BASELINE,4,2,0,NA,245810,46858103,mixed,1,8,17841231,12345,159973688608529,3434.700,3711.107,4807522.535,98.632,10056.000,19212.000,17686318.758,4035.035,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:49Z,primary-a4-w2-warmup-2-baseline,WARMUP,BASELINE,4,2,1,NA,245811,46858103,mixed,1,8,17841231,12346,159973689825804,3434.700,3644.059,4895977.472,99.336,9928.000,19212.000,17686318.758,4035.035,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:49Z,primary-a4-w2-warmup-2-baseline,WARMUP,BASELINE,4,2,2,NA,245812,46858103,mixed,1,8,17841231,12347,159973690948750,3434.700,4008.218,4451162.683,99.540,9928.000,19212.000,17686318.758,4035.035,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:49Z,primary-a4-w2-warmup-2-baseline,WARMUP,BASELINE,4,2,3,NA,245813,46858103,mixed,1,8,17841231,12348,159973692043229,3434.700,3977.928,4485055.888,99.336,9928.000,19212.000,17686318.758,4035.035,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:53Z,primary-a4-w2-warmup-3-baseline,WARMUP,BASELINE,4,2,0,NA,245818,46858507,mixed,1,8,17841231,12345,159977732339615,3924.883,3900.122,4574531.979,99.516,9928.000,19212.000,16518858.285,4320.209,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:53Z,primary-a4-w2-warmup-3-baseline,WARMUP,BASELINE,4,2,1,NA,245819,46858507,mixed,1,8,17841231,12346,159977733569766,3924.883,3995.812,4464982.780,99.352,9928.000,19212.000,16518858.285,4320.209,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:53Z,primary-a4-w2-warmup-3-baseline,WARMUP,BASELINE,4,2,2,NA,245820,46858507,mixed,1,8,17841231,12347,159977734655901,3924.883,4282.591,4165990.416,97.377,10120.000,19212.000,16518858.285,4320.209,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:53Z,primary-a4-w2-warmup-3-baseline,WARMUP,BASELINE,4,2,3,NA,245821,46858507,mixed,1,8,17841231,12348,159977736264498,3924.883,4115.567,4335060.090,98.813,9928.000,19212.000,16518858.285,4320.209,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:43:59Z,primary-a4-w2-warmup-3-integrated,WARMUP,INTEGRATED,4,2,0,APP_245828_46858940,245828,46858940,mixed,1,8,17841231,12345,159982062765113,4645.168,4532.264,3936494.395,98.240,9928.000,19212.000,15072031.861,4734.924,28.695,5620.000,155608.000,28.695,8208.000,159592.000,37,36,4,408.039,257.259,3899.545,35499.352,158626.827,2898.782,2889.535,667.021,2043.631,7473.752,6827.803,6861.341,3324.675,6680.108,3.000,0,0,20,1162272.901,58113.645,1086085.271,1105.964,1116.427,32,MEASURED,INSUFFICIENT,"Error: target PID 245828 is unavailable for one sample.
Error: target PID 245831 is unavailable for one sample."
2026-08-20T16:43:59Z,primary-a4-w2-warmup-3-integrated,WARMUP,INTEGRATED,4,2,1,APP_245829_46858940,245829,46858940,mixed,1,8,17841231,12346,159982064172068,4645.168,4698.202,3797459.172,97.827,9928.000,19212.000,15072031.861,4734.924,28.695,5620.000,155608.000,28.695,8208.000,159592.000,37,37,4,1260.221,921.540,3719.836,35502.627,158737.830,2875.942,2863.291,23256.477,33679.597,7205.905,7450.430,8737.546,4166.005,12179.508,3.000,0,0,20,1162272.901,58113.645,1086085.271,1107.060,1124.807,32,MEASURED,INSUFFICIENT,"Error: target PID 245828 is unavailable for one sample.
Error: target PID 245831 is unavailable for one sample."
2026-08-20T16:43:59Z,primary-a4-w2-warmup-3-integrated,WARMUP,INTEGRATED,4,2,2,APP_245830_46858940,245830,46858940,mixed,1,8,17841231,12347,159982065828985,4645.168,4356.252,4095546.259,97.261,9928.000,19212.000,15072031.861,4734.924,28.695,5620.000,155608.000,28.695,8208.000,159592.000,34,34,4,2979.062,2773.570,5482.810,34727.466,158764.358,2989.965,2982.714,48081.226,63801.842,6138.156,7255.091,7378.786,5999.138,8960.429,3.000,0,0,20,1162272.901,58113.645,1086085.271,1105.024,1124.070,30,MEASURED,INSUFFICIENT,"Error: target PID 245828 is unavailable for one sample.
Error: target PID 245831 is unavailable for one sample."
2026-08-20T16:43:59Z,primary-a4-w2-warmup-3-integrated,WARMUP,INTEGRATED,4,2,3,APP_245831_46858940,245831,46858940,mixed,1,8,17841231,12348,159982067410281,4645.168,4589.917,3887048.999,97.345,9928.000,19212.000,15072031.861,4734.924,28.695,5620.000,155608.000,28.695,8208.000,159592.000,37,36,4,4164.905,4096.789,7200.103,35514.168,158765.994,2384.774,2372.903,70487.208,82282.849,6175.008,7234.176,5968.176,6579.918,11517.129,3.000,0,0,20,1162272.901,58113.645,1086085.271,1105.575,1124.283,32,MEASURED,INSUFFICIENT,"Error: target PID 245828 is unavailable for one sample.
Error: target PID 245831 is unavailable for one sample."
2026-08-20T16:44:04Z,primary-a4-w2-measured-4-integrated,MEASURED,INTEGRATED,4,2,0,APP_245888_46859509,245888,46859509,mixed,1,8,17841231,12345,159987748940921,3485.236,4438.540,4019616.969,98.759,9928.000,19212.000,15493740.005,4606.049,28.946,5692.000,155608.000,28.946,10372.000,311216.000,36,36,4,336.901,242.692,1395.145,28102.388,97369.909,3203.074,3192.242,230.627,286.960,6812.676,7114.588,6134.581,3561.318,8897.075,3.000,0,0,20,1142176.185,57108.809,1078035.207,1092.974,1101.444,32,MEASURED,INSUFFICIENT,"Error: target PID 245891 is unavailable for one sample.
Error: target PID 245889 is unavailable for one sample."
2026-08-20T16:44:04Z,primary-a4-w2-measured-4-integrated,MEASURED,INTEGRATED,4,2,1,APP_245889_46859509,245889,46859509,mixed,1,8,17841231,12346,159987750174584,3485.236,4582.951,3892957.024,98.329,9928.000,19212.000,15493740.005,4606.049,28.946,5692.000,155608.000,28.946,10372.000,311216.000,39,38,4,1141.569,697.380,3415.251,30057.021,115791.849,2951.197,2942.382,21627.588,25555.116,6033.305,6836.982,8351.317,4123.062,14429.269,3.000,0,0,20,1142176.185,57108.809,1078035.207,1096.352,1101.542,34,MEASURED,INSUFFICIENT,"Error: target PID 245891 is unavailable for one sample.
Error: target PID 245889 is unavailable for one sample."
2026-08-20T16:44:04Z,primary-a4-w2-measured-4-integrated,MEASURED,INTEGRATED,4,2,2,APP_245890_46859509,245890,46859509,mixed,1,8,17841231,12347,159987751294208,3485.236,4479.848,3982553.140,98.354,10184.000,19212.000,15493740.005,4606.049,28.946,5692.000,155608.000,28.946,10372.000,311216.000,38,37,4,2835.805,2624.514,5772.504,30767.864,115917.613,2855.082,2848.022,44228.204,49010.919,5216.690,6364.581,5663.766,5722.149,10948.148,3.000,0,0,20,1142176.185,57108.809,1078035.207,1095.399,1096.513,33,MEASURED,INSUFFICIENT,"Error: target PID 245891 is unavailable for one sample.
Error: target PID 245889 is unavailable for one sample."
2026-08-20T16:44:04Z,primary-a4-w2-measured-4-integrated,MEASURED,INTEGRATED,4,2,3,APP_245891_46859509,245891,46859509,mixed,1,8,17841231,12348,159987752426157,3485.236,4504.157,3961058.748,98.487,9928.000,19212.000,15493740.005,4606.049,28.946,5692.000,155608.000,28.946,10372.000,311216.000,39,38,4,4122.533,4077.233,8772.923,30067.321,115947.331,2639.698,2633.964,62856.482,70302.412,5136.157,6175.967,6010.807,6790.184,15001.035,3.000,0,0,20,1142176.185,57108.809,1078035.207,1093.867,1098.028,34,MEASURED,INSUFFICIENT,"Error: target PID 245891 is unavailable for one sample.
Error: target PID 245889 is unavailable for one sample."
2026-08-20T16:44:09Z,primary-a4-w2-measured-4-baseline,MEASURED,BASELINE,4,2,0,NA,245948,46860072,mixed,1,8,17841231,12345,159993386366281,3320.686,4392.023,4062190.248,98.542,9928.000,19212.000,15082340.945,4731.687,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:44:09Z,primary-a4-w2-measured-4-baseline,MEASURED,BASELINE,4,2,1,NA,245949,46860072,mixed,1,8,17841231,12346,159993387555219,3320.686,4711.412,3786812.135,99.468,9928.000,19212.000,15082340.945,4731.687,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:44:09Z,primary-a4-w2-measured-4-baseline,MEASURED,BASELINE,4,2,2,NA,245950,46860073,mixed,1,8,17841231,12347,159993388614569,3320.686,4121.951,4328345.757,98.572,9924.000,19212.000,15082340.945,4731.687,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:44:09Z,primary-a4-w2-measured-4-baseline,MEASURED,BASELINE,4,2,3,NA,245951,46860073,mixed,1,8,17841231,12348,159993389686967,3320.686,4625.694,3856985.018,98.943,9928.000,19212.000,15082340.945,4731.687,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:44:13Z,primary-a4-w2-measured-5-baseline,MEASURED,BASELINE,4,2,0,NA,245956,46860547,mixed,1,8,17841231,12345,159998128712700,3952.463,4069.106,4384557.633,99.304,9928.000,19212.000,17424143.335,4095.749,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:44:13Z,primary-a4-w2-measured-5-baseline,MEASURED,BASELINE,4,2,1,NA,245957,46860547,mixed,1,8,17841231,12346,159998129974380,3952.463,4004.596,4455188.242,99.178,9928.000,19212.000,17424143.335,4095.749,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:44:13Z,primary-a4-w2-measured-5-baseline,MEASURED,BASELINE,4,2,2,NA,245958,46860547,mixed,1,8,17841231,12347,159998131441632,3952.463,3910.807,4562033.347,99.144,9928.000,19212.000,17424143.335,4095.749,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:44:13Z,primary-a4-w2-measured-5-baseline,MEASURED,BASELINE,4,2,3,NA,245959,46860547,mixed,1,8,17841231,12348,159998132665163,3952.463,3942.962,4524829.180,99.056,9928.000,19212.000,17424143.335,4095.749,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:44:19Z,primary-a4-w2-measured-5-integrated,MEASURED,INTEGRATED,4,2,0,APP_245964_46860957,245964,46860957,mixed,1,8,17841231,12345,160002234382002,4371.116,4515.647,3950979.932,98.205,9928.000,19212.000,14742429.684,4840.784,28.927,5404.000,155608.000,28.927,9956.000,311216.000,36,36,4,296.347,243.978,830.787,30508.103,131853.210,3008.771,3001.453,224.021,245.273,8553.955,9773.494,8296.947,3325.880,9874.488,3.000,0,0,20,1131074.022,56553.701,1099135.321,1116.175,1133.418,32,MEASURED,INSUFFICIENT,"Error: target PID 245967 is unavailable for one sample.
Error: target PID 245966 is unavailable for one sample."
2026-08-20T16:44:19Z,primary-a4-w2-measured-5-integrated,MEASURED,INTEGRATED,4,2,1,APP_245965_46860957,245965,46860957,mixed,1,8,17841231,12346,160002235862947,4371.116,4779.334,3732995.196,98.027,9928.000,19212.000,14742429.684,4840.784,28.927,5404.000,155608.000,28.927,9956.000,311216.000,39,39,4,1166.103,408.206,5229.431,31358.895,131831.051,3169.471,3160.028,28323.360,33927.222,6810.316,9623.593,8931.910,4374.435,10210.286,3.000,0,0,20,1131074.022,56553.701,1099135.321,1115.263,1120.436,34,MEASURED,INSUFFICIENT,"Error: target PID 245967 is unavailable for one sample.
Error: target PID 245966 is unavailable for one sample."
2026-08-20T16:44:19Z,primary-a4-w2-measured-5-integrated,MEASURED,INTEGRATED,4,2,2,APP_245966_46860957,245966,46860957,mixed,1,8,17841231,12347,160002237224893,4371.116,4814.309,3705875.576,98.142,9928.000,19212.000,14742429.684,4840.784,28.927,5404.000,155608.000,28.927,9956.000,311216.000,40,39,4,2628.276,2613.872,8301.040,31438.283,131846.228,3276.606,3271.370,55121.848,70253.413,6207.751,8849.147,6831.980,5933.517,14049.620,3.000,0,0,20,1131074.022,56553.701,1099135.321,1115.034,1120.044,35,MEASURED,INSUFFICIENT,"Error: target PID 245967 is unavailable for one sample.
Error: target PID 245966 is unavailable for one sample."
2026-08-20T16:44:19Z,primary-a4-w2-measured-5-integrated,MEASURED,INTEGRATED,4,2,3,APP_245967_46860958,245967,46860958,mixed,1,8,17841231,12348,160002238753118,4371.116,4660.641,3828063.603,98.300,9928.000,19212.000,14742429.684,4840.784,28.927,5404.000,155608.000,28.927,9956.000,311216.000,39,38,4,4341.297,3843.557,10167.854,31364.293,131815.449,2675.687,2670.217,78750.411,93445.842,6036.029,8707.171,7073.933,7043.307,15321.974,3.000,0,0,20,1131074.022,56553.701,1099135.321,1115.678,1126.939,34,MEASURED,INSUFFICIENT,"Error: target PID 245967 is unavailable for one sample.
Error: target PID 245966 is unavailable for one sample."
