timestamp,run_id,workload,mode,run_type,run_index,threads,memory_mb,iterations,seed,benchmark_pid,app_id,benchmark_elapsed_ms,benchmark_throughput_ops_sec,benchmark_cpu_percent,benchmark_rss_kb,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,runtime_cycle_count,runtime_cycle_total_us,discovery_us,scheduler_or_runtime_scan_us,queue_wait_us,queue_depth_mean,queue_depth_max,jobs_submitted,jobs_executed,jobs_deferred,queue_saturation_events,worker_execution_us,phase3_us,pipeline_serial_wait_us,phase4_us,phase5_us,phase6_us,coordinator_overhead_us,completion_latency_us,pipeline_statuses,status,notes,runtime_cpu_peak_percent,discovery_scan_count,discovery_total_us
2026-09-02T10:54:06Z,final-single-local-warmup-2-integrated,local,INTEGRATED,WARMUP,2,2,8,1000000,12345,387683,APP_387683_68300084,117.675,16996017.476,171.194,10280.000,19.772,6288.000,156916.000,1,1007304.033,40585.290,10.035,457.926,0.000,0.000,3,2,0,0,1297.124,1293.322,NA,NA,NA,NA,NA,1800.782,TARGET_GONE:1,WARMUP,Error: target PID 387683 is unavailable for one sample.,423.067,4,162341.162
2026-09-02T10:54:06Z,final-single-local-warmup-2-baseline,local,BASELINE,WARMUP,2,2,8,1000000,12345,387689,NA,104.088,19214524.086,171.982,10024.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:54:06Z,final-single-local-warmup-3-baseline,local,BASELINE,WARMUP,3,2,8,1000000,12345,387692,NA,113.592,17606818.393,169.065,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:54:07Z,final-single-local-warmup-3-integrated,local,INTEGRATED,WARMUP,3,2,8,1000000,12345,387695,APP_387695_68300213,112.202,17825038.530,180.951,10024.000,18.570,6232.000,156916.000,1,1021054.955,38899.327,8.238,117.042,0.000,0.000,3,2,0,0,1561.699,1556.297,NA,NA,NA,NA,NA,1719.690,TARGET_GONE:1,WARMUP,Error: target PID 387695 is unavailable for one sample.,422.885,4,155597.309
2026-09-02T10:54:08Z,final-single-local-warmup-4-integrated,local,INTEGRATED,WARMUP,4,2,8,1000000,12345,387701,APP_387701_68300317,112.056,17848206.800,176.249,10024.000,19.757,6252.000,156916.000,1,1010141.646,41504.262,9.205,106.603,0.000,0.000,3,2,0,0,1376.645,1372.075,NA,NA,NA,NA,NA,1521.879,TARGET_GONE:1,WARMUP,Error: target PID 387701 is unavailable for one sample.,428.609,4,166017.046
2026-09-02T10:54:09Z,final-single-local-warmup-4-baseline,local,BASELINE,WARMUP,4,2,8,1000000,12345,387707,NA,115.249,17353724.181,170.003,10024.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:54:09Z,final-single-local-warmup-5-baseline,local,BASELINE,WARMUP,5,2,8,1000000,12345,387710,NA,109.538,18258474.895,169.166,10216.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:54:10Z,final-single-local-warmup-5-integrated,local,INTEGRATED,WARMUP,5,2,8,1000000,12345,387713,APP_387713_68300447,112.528,17773283.742,177.476,10008.000,19.836,6200.000,156916.000,1,1004132.665,46355.554,9.396,96.606,0.000,0.000,3,2,0,0,1312.374,1308.388,NA,NA,NA,NA,NA,1447.858,TARGET_GONE:1,WARMUP,Error: target PID 387713 is unavailable for one sample.,825.709,4,185422.218
2026-09-02T10:54:10Z,final-single-local-measured-1-baseline,local,BASELINE,MEASURED,1,2,8,1000000,12345,387730,NA,106.159,18839721.109,179.265,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:54:11Z,final-single-local-measured-1-integrated,local,INTEGRATED,MEASURED,1,2,8,1000000,12345,387733,APP_387733_68300563,121.963,16398474.800,177.564,10216.000,19.882,6392.000,156928.000,1,1002544.359,40130.330,10.259,121.722,0.000,0.000,3,2,0,0,1539.512,1534.865,NA,NA,NA,NA,NA,1709.883,TARGET_GONE:1,MEASURED,Error: target PID 387733 is unavailable for one sample.,783.053,4,160521.320
2026-09-02T10:54:12Z,final-single-local-measured-2-integrated,local,INTEGRATED,MEASURED,2,2,8,1000000,12345,387740,APP_387740_68300665,111.251,17977349.693,182.598,10088.000,15.670,6420.000,156928.000,1,1019200.702,31531.084,8.872,121.993,0.000,0.000,3,2,0,0,1155.795,1143.544,NA,NA,NA,NA,NA,1317.037,TARGET_GONE:1,MEASURED,Error: target PID 387740 is unavailable for one sample.,432.790,4,126124.337
2026-09-02T10:54:12Z,final-single-local-measured-2-baseline,local,BASELINE,MEASURED,2,2,8,1000000,12345,387746,NA,102.930,19430702.188,178.744,9960.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:54:12Z,final-single-local-measured-3-baseline,local,BASELINE,MEASURED,3,2,8,1000000,12345,387749,NA,94.515,21160748.300,182.507,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:54:13Z,final-single-local-measured-3-integrated,local,INTEGRATED,MEASURED,3,2,8,1000000,12345,387752,APP_387752_68300792,103.650,19295732.960,176.598,10088.000,18.501,6320.000,156928.000,1,1022743.518,38605.956,7.897,111.691,0.000,0.000,3,2,0,0,971.270,967.705,NA,NA,NA,NA,NA,1116.589,TARGET_GONE:1,MEASURED,Error: target PID 387752 is unavailable for one sample.,834.774,4,154423.825
2026-09-02T10:54:14Z,final-single-local-measured-4-integrated,local,INTEGRATED,MEASURED,4,2,8,1000000,12345,387758,APP_387758_68300897,98.449,20315006.528,180.117,10216.000,16.750,5612.000,155980.000,1,1012473.950,36403.473,4.803,106.084,0.000,0.000,2,1,0,0,1093.166,1088.287,NA,NA,NA,NA,NA,1243.774,TARGET_GONE:1,MEASURED,Error: target PID 387758 is unavailable for one sample.,429.825,4,145613.890
2026-09-02T10:54:14Z,final-single-local-measured-4-baseline,local,BASELINE,MEASURED,4,2,8,1000000,12345,387764,NA,98.968,20208509.987,169.759,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:54:14Z,final-single-local-measured-5-baseline,local,BASELINE,MEASURED,5,2,8,1000000,12345,387767,NA,94.132,21246783.794,172.325,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:54:15Z,final-single-local-measured-5-integrated,local,INTEGRATED,MEASURED,5,2,8,1000000,12345,387770,APP_387770_68301023,87.944,22741764.909,173.433,10216.000,16.766,5468.000,155980.000,1,1011795.595,36804.147,3.909,114.448,0.000,0.000,2,1,0,0,741.954,739.240,NA,NA,NA,NA,NA,884.226,TARGET_GONE:1,MEASURED,Error: target PID 387770 is unavailable for one sample.,429.117,4,147216.587
