timestamp,run_id,run_type,mode,application_count,worker_count,application_index,app_id,pid,start_time_ticks,workload,threads,memory_mb,iterations,seed,launch_monotonic_ns,launch_skew_us,benchmark_elapsed_ms,benchmark_throughput,benchmark_cpu_percent,benchmark_rss_kb,benchmark_vms_kb,aggregate_throughput,group_makespan_ms,runtime_cpu_percent,runtime_cpu_peak_percent,runtime_rss_kb,runtime_vms_kb,runtime_tree_cpu_percent,runtime_tree_rss_kb,runtime_tree_vms_kb,monitor_submissions,monitor_completions,pipeline_completions,mean_queue_wait_us,median_queue_wait_us,max_queue_wait_us,mean_eligibility_wait_us,max_eligibility_wait_us,mean_worker_execution_us,mean_phase3_us,mean_pipeline_serial_wait_us,max_pipeline_serial_wait_us,mean_phase4_us,mean_phase5_us,mean_phase6_us,mean_completion_latency_us,max_completion_latency_us,max_queue_depth,deferred_jobs,saturation_events,discovery_scan_count,discovery_total_us,discovery_mean_us,runtime_cycle_total_us,evaluation_interval_observed_ms,max_evaluation_interval_observed_ms,eligible_opportunities,status,outcome,notes
2026-09-02T12:59:12Z,primary-a8-w2-warmup-2-integrated,WARMUP,INTEGRATED,8,2,5,APP_389382_69050393,389382,69050393,mixed,1,8,17841231,12350,311763736744683,3662.938,2831.280,6301470.673,84.526,10024.000,19212.000,43103059.119,3311.362,16.375,183.198,6560.000,157020.000,16.375,11836.000,314040.000,21,21,2,4717.584,4328.195,12473.560,65261.055,309766.956,1236.565,1234.406,124371.413,134544.345,7799.149,12902.153,7097.675,5965.586,15490.257,7.000,0,0,12,811993.336,67666.111,1139133.721,1224.501,1224.501,16,MEASURED,INSUFFICIENT,"Error: target PID 389381 is unavailable for one sample.
Error: target PID 389377 is unavailable for one sample.
Error: target PID 389380 is unavailable for one sample.
Error: target PID 389384 is unavailable for one sample."
2026-09-02T12:59:12Z,primary-a8-w2-warmup-2-integrated,WARMUP,INTEGRATED,8,2,6,APP_389383_69050393,389383,69050393,mixed,1,8,17841231,12351,311763737362964,3662.938,3159.658,5646570.436,75.967,9896.000,19212.000,43103059.119,3311.362,16.375,183.198,6560.000,157020.000,16.375,11836.000,314040.000,23,23,2,5068.717,4941.188,15491.488,61724.071,309774.023,1813.882,1811.779,152825.264,166938.112,7560.862,6465.206,4165.529,6891.400,16576.074,7.000,0,0,12,811993.336,67666.111,1139133.721,1220.871,1220.871,18,MEASURED,INSUFFICIENT,"Error: target PID 389381 is unavailable for one sample.
Error: target PID 389377 is unavailable for one sample.
Error: target PID 389380 is unavailable for one sample.
Error: target PID 389384 is unavailable for one sample."
2026-09-02T12:59:12Z,primary-a8-w2-warmup-2-integrated,WARMUP,INTEGRATED,8,2,7,APP_389384_69050393,389384,69050393,mixed,1,8,17841231,12352,311763737852827,3662.938,3279.263,5440622.633,70.271,10024.000,19212.000,43103059.119,3311.362,16.375,183.198,6560.000,157020.000,16.375,11836.000,314040.000,25,24,2,5860.945,6122.340,16577.149,57179.406,309792.018,1730.273,1728.122,171500.339,183804.294,3955.363,4288.427,6308.014,7600.942,18695.556,7.000,0,0,12,811993.336,67666.111,1139133.721,1210.901,1210.901,20,MEASURED,INSUFFICIENT,"Error: target PID 389381 is unavailable for one sample.
Error: target PID 389377 is unavailable for one sample.
Error: target PID 389380 is unavailable for one sample.
Error: target PID 389384 is unavailable for one sample."
2026-09-02T12:59:15Z,primary-a8-w2-warmup-2-baseline,WARMUP,BASELINE,8,2,0,NA,389508,69050769,mixed,1,8,17841231,12345,311767495514911,5184.291,2657.453,6713657.254,91.540,9896.000,19212.000,43711712.520,3265.254,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:15Z,primary-a8-w2-warmup-2-baseline,WARMUP,BASELINE,8,2,1,NA,389509,69050769,mixed,1,8,17841231,12346,311767496246331,5184.291,3252.849,5484801.573,73.972,9960.000,19212.000,43711712.520,3265.254,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:15Z,primary-a8-w2-warmup-2-baseline,WARMUP,BASELINE,8,2,2,NA,389510,69050769,mixed,1,8,17841231,12347,311767496812427,5184.291,2873.930,6207955.065,83.844,9960.000,19212.000,43711712.520,3265.254,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:15Z,primary-a8-w2-warmup-2-baseline,WARMUP,BASELINE,8,2,3,NA,389511,69050769,mixed,1,8,17841231,12348,311767497355539,5184.291,2829.539,6305348.374,89.113,9960.000,19212.000,43711712.520,3265.254,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:15Z,primary-a8-w2-warmup-2-baseline,WARMUP,BASELINE,8,2,4,NA,389512,69050769,mixed,1,8,17841231,12349,311767497907122,5184.291,2569.886,6942420.703,94.408,9956.000,19212.000,43711712.520,3265.254,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:15Z,primary-a8-w2-warmup-2-baseline,WARMUP,BASELINE,8,2,5,NA,389513,69050769,mixed,1,8,17841231,12350,311767498497644,5184.291,2864.459,6228481.344,86.667,10024.000,19212.000,43711712.520,3265.254,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:15Z,primary-a8-w2-warmup-2-baseline,WARMUP,BASELINE,8,2,6,NA,389514,69050769,mixed,1,8,17841231,12351,311767499056838,5184.291,2470.998,7220252.002,96.744,10024.000,19212.000,43711712.520,3265.254,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:15Z,primary-a8-w2-warmup-2-baseline,WARMUP,BASELINE,8,2,7,NA,389515,69050770,mixed,1,8,17841231,12352,311767500699202,5184.291,2924.670,6100254.135,83.446,9960.000,19212.000,43711712.520,3265.254,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:19Z,primary-a8-w2-warmup-3-baseline,WARMUP,BASELINE,8,2,0,NA,389533,69051097,mixed,1,8,17841231,12345,311770772392837,8410.684,3550.732,5024662.523,63.666,9960.000,19212.000,39630541.491,3601.511,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:19Z,primary-a8-w2-warmup-3-baseline,WARMUP,BASELINE,8,2,1,NA,389534,69051097,mixed,1,8,17841231,12346,311770772967171,8410.684,3255.692,5480011.386,76.605,9960.000,19212.000,39630541.491,3601.511,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:19Z,primary-a8-w2-warmup-3-baseline,WARMUP,BASELINE,8,2,2,NA,389535,69051097,mixed,1,8,17841231,12347,311770773533370,8410.684,3168.318,5631136.966,76.163,9960.000,19212.000,39630541.491,3601.511,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:19Z,primary-a8-w2-warmup-3-baseline,WARMUP,BASELINE,8,2,3,NA,389536,69051097,mixed,1,8,17841231,12348,311770774541817,8410.684,3284.083,5432637.413,70.703,10088.000,19212.000,39630541.491,3601.511,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:19Z,primary-a8-w2-warmup-3-baseline,WARMUP,BASELINE,8,2,4,NA,389537,69051097,mixed,1,8,17841231,12349,311770775109839,8410.684,2626.938,6791645.202,95.338,10024.000,19212.000,39630541.491,3601.511,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:19Z,primary-a8-w2-warmup-3-baseline,WARMUP,BASELINE,8,2,5,NA,389538,69051097,mixed,1,8,17841231,12350,311770775726000,8410.684,2588.081,6893614.839,96.543,9960.000,19212.000,39630541.491,3601.511,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:19Z,primary-a8-w2-warmup-3-baseline,WARMUP,BASELINE,8,2,6,NA,389540,69051097,mixed,1,8,17841231,12351,311770780148306,8410.684,3575.446,4989931.222,64.223,9960.000,19212.000,39630541.491,3601.511,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:19Z,primary-a8-w2-warmup-3-baseline,WARMUP,BASELINE,8,2,7,NA,389542,69051098,mixed,1,8,17841231,12352,311770780803521,8410.684,3064.455,5821991.630,81.489,9896.000,19212.000,39630541.491,3601.511,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:22Z,primary-a8-w2-warmup-3-integrated,WARMUP,INTEGRATED,8,2,0,APP_389550_69051458,389550,69051458,mixed,1,8,17841231,12345,311774383033743,3892.310,2831.638,6300675.149,86.314,9960.000,19212.000,42825222.218,3332.845,16.610,165.785,6916.000,156988.000,16.610,12192.000,313976.000,23,22,2,484.882,145.144,6928.126,38192.364,209783.131,962.236,959.985,119.903,124.028,8336.922,6649.139,7624.284,1455.868,7872.569,7.000,0,0,12,622632.577,51886.048,1141250.905,1211.975,1211.975,20,MEASURED,INSUFFICIENT,"Error: target PID 389553 is unavailable for one sample.
Error: target PID 389556 is unavailable for one sample.
Error: target PID 389555 is unavailable for one sample.
Error: target PID 389550 is unavailable for one sample.
Error: target PID 389552 is unavailable for one sample.
Error: target PID 389551 is unavailable for one sample."
2026-09-02T12:59:22Z,primary-a8-w2-warmup-3-integrated,WARMUP,INTEGRATED,8,2,1,APP_389551_69051458,389551,69051458,mixed,1,8,17841231,12346,311774383692349,3892.310,3315.347,5381406.284,71.218,9960.000,19212.000,42825222.218,3332.845,16.610,165.785,6916.000,156988.000,16.610,12192.000,313976.000,28,27,2,1120.488,1104.559,4332.667,33721.114,209773.412,868.260,865.626,23307.825,24436.296,6665.908,7879.765,7416.646,1999.172,5397.650,7.000,0,0,12,622632.577,51886.048,1141250.905,1213.063,1213.063,24,MEASURED,INSUFFICIENT,"Error: target PID 389553 is unavailable for one sample.
Error: target PID 389556 is unavailable for one sample.
Error: target PID 389555 is unavailable for one sample.
Error: target PID 389550 is unavailable for one sample.
Error: target PID 389552 is unavailable for one sample.
Error: target PID 389551 is unavailable for one sample."
2026-09-02T12:59:22Z,primary-a8-w2-warmup-3-integrated,WARMUP,INTEGRATED,8,2,2,APP_389552_69051458,389552,69051458,mixed,1,8,17841231,12347,311774384227323,3892.310,3028.316,5891469.705,81.374,10024.000,19212.000,42825222.218,3332.845,16.610,165.785,6916.000,156988.000,16.610,12192.000,313976.000,25,24,2,1676.617,1981.366,2806.061,35326.481,209772.361,1157.705,1153.983,45799.285,46380.461,6548.671,7572.829,6506.571,2846.050,9872.980,7.000,0,0,12,622632.577,51886.048,1141250.905,1207.334,1207.334,22,MEASURED,INSUFFICIENT,"Error: target PID 389553 is unavailable for one sample.
Error: target PID 389556 is unavailable for one sample.
Error: target PID 389555 is unavailable for one sample.
Error: target PID 389550 is unavailable for one sample.
Error: target PID 389552 is unavailable for one sample.
Error: target PID 389551 is unavailable for one sample."
2026-09-02T12:59:22Z,primary-a8-w2-warmup-3-integrated,WARMUP,INTEGRATED,8,2,3,APP_389553_69051458,389553,69051458,mixed,1,8,17841231,12348,311774384682897,3892.310,2533.200,7042961.469,95.165,10024.000,19212.000,42825222.218,3332.845,16.610,165.785,6916.000,156988.000,16.610,12192.000,313976.000,20,19,2,2830.546,2838.172,5067.590,43034.854,209772.347,5462.980,5459.943,66965.829,70418.287,6967.356,9158.392,7903.465,8705.109,16015.731,7.000,0,0,12,622632.577,51886.048,1141250.905,1204.607,1204.607,17,MEASURED,INSUFFICIENT,"Error: target PID 389553 is unavailable for one sample.
Error: target PID 389556 is unavailable for one sample.
Error: target PID 389555 is unavailable for one sample.
Error: target PID 389550 is unavailable for one sample.
Error: target PID 389552 is unavailable for one sample.
Error: target PID 389551 is unavailable for one sample."
2026-09-02T12:59:23Z,primary-a8-w2-warmup-3-integrated,WARMUP,INTEGRATED,8,2,4,APP_389554_69051458,389554,69051458,mixed,1,8,17841231,12349,311774385240688,3892.310,3146.939,5669392.805,78.625,9960.000,19212.000,42825222.218,3332.845,16.610,165.785,6916.000,156988.000,16.610,12192.000,313976.000,25,25,2,4383.350,3571.734,12514.402,35326.965,209771.761,1985.280,1982.562,91580.399,96391.202,7025.842,8747.038,7454.014,6381.327,13411.977,7.000,0,0,12,622632.577,51886.048,1141250.905,1205.815,1205.815,22,MEASURED,INSUFFICIENT,"Error: target PID 389553 is unavailable for one sample.
Error: target PID 389556 is unavailable for one sample.
Error: target PID 389555 is unavailable for one sample.
Error: target PID 389550 is unavailable for one sample.
Error: target PID 389552 is unavailable for one sample.
Error: target PID 389551 is unavailable for one sample."
2026-09-02T12:59:23Z,primary-a8-w2-warmup-3-integrated,WARMUP,INTEGRATED,8,2,5,APP_389555_69051458,389555,69051458,mixed,1,8,17841231,12350,311774385778109,3892.310,2742.353,6505810.164,88.941,10020.000,19212.000,42825222.218,3332.845,16.610,165.785,6916.000,156988.000,16.610,12192.000,313976.000,22,21,2,5775.276,5422.616,9842.309,39909.036,209771.280,1036.270,1033.432,115368.812,119571.020,6599.636,8801.316,10097.666,6825.159,10753.563,7.000,0,0,12,622632.577,51886.048,1141250.905,1210.299,1210.299,19,MEASURED,INSUFFICIENT,"Error: target PID 389553 is unavailable for one sample.
Error: target PID 389556 is unavailable for one sample.
Error: target PID 389555 is unavailable for one sample.
Error: target PID 389550 is unavailable for one sample.
Error: target PID 389552 is unavailable for one sample.
Error: target PID 389551 is unavailable for one sample."
2026-09-02T12:59:23Z,primary-a8-w2-warmup-3-integrated,WARMUP,INTEGRATED,8,2,6,APP_389556_69051458,389556,69051458,mixed,1,8,17841231,12351,311774386304223,3892.310,2550.329,6995659.077,95.736,10024.000,19212.000,42825222.218,3332.845,16.610,165.785,6916.000,156988.000,16.610,12192.000,313976.000,21,20,2,6760.049,6415.935,10754.081,41015.334,209772.678,1148.165,1145.597,141456.320,143422.743,5489.236,7756.646,6516.495,7922.495,14695.002,7.000,0,0,12,622632.577,51886.048,1141250.905,1211.020,1211.020,18,MEASURED,INSUFFICIENT,"Error: target PID 389553 is unavailable for one sample.
Error: target PID 389556 is unavailable for one sample.
Error: target PID 389555 is unavailable for one sample.
Error: target PID 389550 is unavailable for one sample.
Error: target PID 389552 is unavailable for one sample.
Error: target PID 389551 is unavailable for one sample."
2026-09-02T12:59:23Z,primary-a8-w2-warmup-3-integrated,WARMUP,INTEGRATED,8,2,7,APP_389557_69051458,389557,69051458,mixed,1,8,17841231,12352,311774386926053,3892.310,3126.634,5706210.208,78.578,9960.000,19212.000,42825222.218,3332.845,16.610,165.785,6916.000,156988.000,16.610,12192.000,313976.000,25,25,2,6826.233,6798.636,14697.624,35327.636,209772.422,2851.751,2849.476,161771.314,163370.424,7749.031,8790.575,7196.367,9689.521,16283.307,7.000,0,0,12,622632.577,51886.048,1141250.905,1208.380,1208.380,22,MEASURED,INSUFFICIENT,"Error: target PID 389553 is unavailable for one sample.
Error: target PID 389556 is unavailable for one sample.
Error: target PID 389555 is unavailable for one sample.
Error: target PID 389550 is unavailable for one sample.
Error: target PID 389552 is unavailable for one sample.
Error: target PID 389551 is unavailable for one sample."
2026-09-02T12:59:26Z,primary-a8-w2-measured-4-integrated,MEASURED,INTEGRATED,8,2,0,APP_389621_69051835,389621,69051835,mixed,1,8,17841231,12345,311778159911375,3328.942,3099.088,5756929.930,79.043,10020.000,19212.000,42404148.987,3365.941,17.191,181.216,6652.000,156984.000,17.191,11928.000,313968.000,25,25,2,819.700,675.619,3172.405,35850.939,235953.043,1290.234,1287.408,108.957,111.957,7501.367,7188.856,9091.671,2119.094,4669.302,7.000,0,0,12,611057.396,50921.450,1143605.323,1195.007,1195.007,22,MEASURED,INSUFFICIENT,"Error: target PID 389624 is unavailable for one sample.
Error: target PID 389625 is unavailable for one sample.
Error: target PID 389626 is unavailable for one sample.
Error: target PID 389628 is unavailable for one sample.
Error: target PID 389627 is unavailable for one sample."
2026-09-02T12:59:26Z,primary-a8-w2-measured-4-integrated,MEASURED,INTEGRATED,8,2,1,APP_389622_69051836,389622,69051836,mixed,1,8,17841231,12346,311778160582200,3328.942,3181.824,5607233.247,77.784,10024.000,19212.000,42404148.987,3365.941,17.191,181.216,6652.000,156984.000,17.191,11928.000,313968.000,25,25,2,1789.321,1642.312,4680.286,35879.982,233877.381,1078.612,1076.179,24465.967,27350.627,9144.195,8925.275,9402.720,2878.305,5787.731,7.000,0,0,12,611057.396,50921.450,1143605.323,1194.956,1194.956,22,MEASURED,INSUFFICIENT,"Error: target PID 389624 is unavailable for one sample.
Error: target PID 389625 is unavailable for one sample.
Error: target PID 389626 is unavailable for one sample.
Error: target PID 389628 is unavailable for one sample.
Error: target PID 389627 is unavailable for one sample."
2026-09-02T12:59:26Z,primary-a8-w2-measured-4-integrated,MEASURED,INTEGRATED,8,2,2,APP_389623_69051836,389623,69051836,mixed,1,8,17841231,12347,311778161045278,3328.942,3204.249,5567991.357,79.756,10024.000,19212.000,42404148.987,3365.941,17.191,181.216,6652.000,156984.000,17.191,11928.000,313968.000,25,25,2,2301.705,1998.530,4934.550,35881.686,233910.201,1390.230,1387.733,52458.266,55368.157,6825.510,7548.495,9080.644,3948.387,10020.160,7.000,0,0,12,611057.396,50921.450,1143605.323,1193.019,1193.019,22,MEASURED,INSUFFICIENT,"Error: target PID 389624 is unavailable for one sample.
Error: target PID 389625 is unavailable for one sample.
Error: target PID 389626 is unavailable for one sample.
Error: target PID 389628 is unavailable for one sample.
Error: target PID 389627 is unavailable for one sample."
2026-09-02T12:59:26Z,primary-a8-w2-measured-4-integrated,MEASURED,INTEGRATED,8,2,3,APP_389624_69051836,389624,69051836,mixed,1,8,17841231,12348,311778161466927,3328.942,2869.996,6216466.301,87.552,9960.000,19212.000,42404148.987,3365.941,17.191,181.216,6652.000,156984.000,17.191,11928.000,313968.000,23,22,2,3668.963,3408.578,6942.308,38344.429,233912.781,5234.229,5230.833,76469.598,80339.677,6785.943,9401.904,8700.942,8914.192,14630.723,7.000,0,0,12,611057.396,50921.450,1143605.323,1187.989,1187.989,20,MEASURED,INSUFFICIENT,"Error: target PID 389624 is unavailable for one sample.
Error: target PID 389625 is unavailable for one sample.
Error: target PID 389626 is unavailable for one sample.
Error: target PID 389628 is unavailable for one sample.
Error: target PID 389627 is unavailable for one sample."
2026-09-02T12:59:26Z,primary-a8-w2-measured-4-integrated,MEASURED,INTEGRATED,8,2,4,APP_389625_69051836,389625,69051836,mixed,1,8,17841231,12349,311778161853119,3328.942,2780.590,6416348.298,89.807,10016.000,19212.000,42404148.987,3365.941,17.191,181.216,6652.000,156984.000,17.191,11928.000,313968.000,23,22,2,4932.138,4182.615,9725.169,38344.826,233914.500,1891.407,1888.643,102098.022,108643.751,6492.329,9804.071,6161.534,6935.409,13782.905,7.000,0,0,12,611057.396,50921.450,1143605.323,1190.402,1190.402,20,MEASURED,INSUFFICIENT,"Error: target PID 389624 is unavailable for one sample.
Error: target PID 389625 is unavailable for one sample.
Error: target PID 389626 is unavailable for one sample.
Error: target PID 389628 is unavailable for one sample.
Error: target PID 389627 is unavailable for one sample."
2026-09-02T12:59:26Z,primary-a8-w2-measured-4-integrated,MEASURED,INTEGRATED,8,2,5,APP_389626_69051836,389626,69051836,mixed,1,8,17841231,12350,311778162320882,3328.942,2980.507,5985972.731,83.945,10020.000,19212.000,42404148.987,3365.941,17.191,181.216,6652.000,156984.000,17.191,11928.000,313968.000,24,23,2,5745.271,5162.449,10639.537,37321.861,233944.485,1561.961,1558.497,125142.968,130330.309,7872.921,8015.133,7378.910,7318.316,16943.857,7.000,0,0,12,611057.396,50921.450,1143605.323,1183.964,1183.964,21,MEASURED,INSUFFICIENT,"Error: target PID 389624 is unavailable for one sample.
Error: target PID 389625 is unavailable for one sample.
Error: target PID 389626 is unavailable for one sample.
Error: target PID 389628 is unavailable for one sample.
Error: target PID 389627 is unavailable for one sample."
2026-09-02T12:59:26Z,primary-a8-w2-measured-4-integrated,MEASURED,INTEGRATED,8,2,6,APP_389627_69051836,389627,69051836,mixed,1,8,17841231,12351,311778162786752,3328.942,3346.822,5330798.441,72.332,10024.000,19212.000,42404148.987,3365.941,17.191,181.216,6652.000,156984.000,17.191,11928.000,313968.000,28,27,2,5671.420,5551.063,11034.079,34342.449,233950.184,1158.429,1156.225,148958.348,157360.328,6942.521,5273.333,4500.081,6840.839,13672.996,7.000,0,0,12,611057.396,50921.450,1143605.323,1191.549,1191.549,24,MEASURED,INSUFFICIENT,"Error: target PID 389624 is unavailable for one sample.
Error: target PID 389625 is unavailable for one sample.
Error: target PID 389626 is unavailable for one sample.
Error: target PID 389628 is unavailable for one sample.
Error: target PID 389627 is unavailable for one sample."
2026-09-02T12:59:26Z,primary-a8-w2-measured-4-integrated,MEASURED,INTEGRATED,8,2,7,APP_389628_69051836,389628,69051836,mixed,1,8,17841231,12352,311778163240317,3328.942,2944.582,6059002.921,84.899,10088.000,19212.000,42404148.987,3365.941,17.191,181.216,6652.000,156984.000,17.191,11928.000,313968.000,24,23,2,7498.874,6805.621,11967.138,37322.879,233951.717,2939.631,2937.397,166197.894,170809.844,3911.361,7634.033,5617.461,10447.635,14870.957,7.000,0,0,12,611057.396,50921.450,1143605.323,1206.052,1206.052,21,MEASURED,INSUFFICIENT,"Error: target PID 389624 is unavailable for one sample.
Error: target PID 389625 is unavailable for one sample.
Error: target PID 389626 is unavailable for one sample.
Error: target PID 389628 is unavailable for one sample.
Error: target PID 389627 is unavailable for one sample."
2026-09-02T12:59:29Z,primary-a8-w2-measured-4-baseline,MEASURED,BASELINE,8,2,0,NA,389701,69052212,mixed,1,8,17841231,12345,311781923742122,3779.720,2983.702,5979561.482,82.004,9956.000,19212.000,45914451.765,3108.604,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:29Z,primary-a8-w2-measured-4-baseline,MEASURED,BASELINE,8,2,1,NA,389703,69052212,mixed,1,8,17841231,12346,311781924342659,3779.720,2692.755,6625642.846,90.573,9960.000,19212.000,45914451.765,3108.604,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:29Z,primary-a8-w2-measured-4-baseline,MEASURED,BASELINE,8,2,2,NA,389704,69052212,mixed,1,8,17841231,12347,311781924952846,3779.720,2911.479,6127893.164,82.783,9960.000,19212.000,45914451.765,3108.604,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:29Z,primary-a8-w2-measured-4-baseline,MEASURED,BASELINE,8,2,3,NA,389705,69052212,mixed,1,8,17841231,12348,311781925507362,3779.720,2991.449,5964077.272,79.048,9960.000,19212.000,45914451.765,3108.604,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:29Z,primary-a8-w2-measured-4-baseline,MEASURED,BASELINE,8,2,4,NA,389706,69052212,mixed,1,8,17841231,12349,311781925947017,3779.720,2583.856,6904885.601,94.930,10024.000,19212.000,45914451.765,3108.604,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:29Z,primary-a8-w2-measured-4-baseline,MEASURED,BASELINE,8,2,5,NA,389707,69052212,mixed,1,8,17841231,12350,311781926532539,3779.720,3092.491,5769209.899,77.276,10024.000,19212.000,45914451.765,3108.604,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:29Z,primary-a8-w2-measured-4-baseline,MEASURED,BASELINE,8,2,6,NA,389708,69052212,mixed,1,8,17841231,12351,311781927052437,3779.720,2695.732,6618326.162,93.157,9896.000,19212.000,45914451.765,3108.604,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:29Z,primary-a8-w2-measured-4-baseline,MEASURED,BASELINE,8,2,7,NA,389709,69052212,mixed,1,8,17841231,12352,311781927521842,3779.720,2806.245,6357688.043,86.694,10088.000,19212.000,45914451.765,3108.604,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:33Z,primary-a8-w2-measured-5-baseline,MEASURED,BASELINE,8,2,0,NA,389722,69052524,mixed,1,8,17841231,12345,311785041485073,3432.058,2633.944,6773580.112,92.295,9960.000,19212.000,46770608.577,3051.700,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:33Z,primary-a8-w2-measured-5-baseline,MEASURED,BASELINE,8,2,1,NA,389723,69052524,mixed,1,8,17841231,12346,311785042041530,3432.058,3039.494,5869803.659,77.394,9960.000,19212.000,46770608.577,3051.700,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:33Z,primary-a8-w2-measured-5-baseline,MEASURED,BASELINE,8,2,2,NA,389724,69052524,mixed,1,8,17841231,12347,311785042527222,3432.058,2610.038,6835620.507,93.448,9960.000,19212.000,46770608.577,3051.700,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:33Z,primary-a8-w2-measured-5-baseline,MEASURED,BASELINE,8,2,3,NA,389725,69052524,mixed,1,8,17841231,12348,311785042951513,3432.058,2957.344,6032857.128,81.067,10024.000,19212.000,46770608.577,3051.700,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
